timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-11-29,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-28,0.0011,0.0011,0.0011,0.0011,0.0011,5000,0.0000,1.0
2018-11-27,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-26,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-21,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-20,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-19,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-16,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-15,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-14,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-13,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-12,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-09,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-08,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-07,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-06,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-05,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-02,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-11-01,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-31,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-30,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-29,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-26,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-25,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-24,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-23,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-22,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-19,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-18,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-17,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-16,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-15,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-12,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-11,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-10,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-09,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-08,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-05,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-04,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-03,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-02,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-10-01,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-28,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-27,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-26,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-25,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-24,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-21,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-20,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-19,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-18,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-17,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-14,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-13,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-12,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-11,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-10,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
2018-09-07,0.0011,0.0011,0.0011,0.0011,0.0011,0,0.0000,1.0
