timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-11-24,1.03,1.03,1.0,1.02,0.9711,7855,0.0000,1.0
2021-11-23,1.05,1.05,1.05,1.05,0.9996,110,0.0000,1.0
2021-11-22,1.07,1.07,1.03,1.05,0.9996,9600,0.0000,1.0
2021-11-19,1.08,1.08,1.08,1.08,1.0282,10005,0.0000,1.0
2021-11-18,1.12,1.12,1.05,1.05,0.9996,26720,0.0000,1.0
2021-11-17,1.14,1.14,1.12,1.13,1.0758,2900,0.0000,1.0
2021-11-16,1.14,1.14,1.14,1.14,1.0853,105,0.0100,1.0
2021-11-15,1.13,1.14,1.13,1.14,1.0758,3124,0.0000,1.0
2021-11-12,1.13,1.13,1.13,1.13,1.0663,0,0.0000,1.0
2021-11-11,1.13,1.13,1.1,1.13,1.0663,3500,0.0000,1.0
2021-11-10,1.14,1.14,1.13,1.13,1.0663,600,0.0000,1.0
2021-11-09,1.14,1.14,1.14,1.14,1.0758,4184,0.0000,1.0
2021-11-08,1.14,1.14,1.14,1.14,1.0758,2800,0.0000,1.0
2021-11-05,1.14,1.15,1.13,1.14,1.0758,4225,0.0000,1.0
2021-11-04,1.14,1.14,1.14,1.14,1.0758,1055,0.0000,1.0
2021-11-03,1.14,1.14,1.13,1.14,1.0758,3500,0.0000,1.0
2021-11-02,1.15,1.15,1.15,1.15,1.0852,1000,0.0000,1.0
2021-11-01,1.15,1.15,1.13,1.15,1.0852,5850,0.0000,1.0
2021-10-29,1.16,1.16,1.15,1.16,1.0947,7214,0.0000,1.0
2021-10-28,1.15,1.15,1.15,1.15,1.0852,3604,0.0000,1.0
2021-10-27,1.15,1.16,1.08,1.12,1.0569,39000,0.0000,1.0
2021-10-26,1.14,1.14,1.14,1.14,1.0758,700,0.0000,1.0
2021-10-25,1.14,1.15,1.12,1.13,1.0663,4750,0.0000,1.0
2021-10-22,1.14,1.14,1.14,1.14,1.0758,210,0.0000,1.0
2021-10-21,1.15,1.15,1.15,1.15,1.0852,0,0.0000,1.0
2021-10-20,1.15,1.15,1.15,1.15,1.0852,0,0.0000,1.0
2021-10-19,1.15,1.15,1.14,1.15,1.0852,3260,0.0000,1.0
2021-10-18,1.15,1.15,1.15,1.15,1.0852,5000,0.0000,1.0
2021-10-15,1.15,1.15,1.15,1.15,1.0852,6881,0.0000,1.0
2021-10-14,1.13,1.15,1.13,1.15,1.0852,4501,0.0000,1.0
2021-10-13,1.14,1.17,1.14,1.17,1.1041,4800,0.0000,1.0
2021-10-12,1.13,1.14,1.13,1.14,1.0758,1750,0.0000,1.0
2021-10-08,1.12,1.12,1.12,1.12,1.0569,0,0.0000,1.0
2021-10-07,1.12,1.12,1.12,1.12,1.0569,1800,0.0000,1.0
2021-10-06,1.11,1.11,1.11,1.11,1.0475,2100,0.0000,1.0
2021-10-05,1.1,1.1,1.1,1.1,1.038,503,0.0000,1.0
2021-10-04,1.1,1.12,1.07,1.1,1.038,3700,0.0000,1.0
2021-10-01,1.1,1.1,1.1,1.1,1.038,3608,0.0000,1.0
2021-09-30,1.11,1.11,1.1,1.1,1.038,1000,0.0000,1.0
2021-09-29,1.13,1.13,1.1,1.1,1.038,3000,0.0000,1.0
2021-09-28,1.14,1.16,1.13,1.13,1.0663,5100,0.0000,1.0
2021-09-27,1.03,1.09,1.03,1.09,1.0286,16605,0.0000,1.0
2021-09-24,1.04,1.04,1.03,1.03,0.972,3200,0.0000,1.0
2021-09-23,1.05,1.05,1.03,1.03,0.972,3307,0.0000,1.0
2021-09-22,1.05,1.06,1.0,1.06,1.0003,12950,0.0000,1.0
2021-09-21,1.1,1.1,1.08,1.08,1.0192,1000,0.0000,1.0
2021-09-20,1.1,1.1,1.06,1.07,1.0097,9400,0.0000,1.0
2021-09-17,1.16,1.16,1.08,1.1,1.038,12000,0.0000,1.0
2021-09-16,1.16,1.17,1.15,1.15,1.0852,5500,0.0000,1.0
2021-09-15,1.15,1.16,1.1,1.16,1.0947,19700,0.0000,1.0
2021-09-14,1.19,1.22,1.1,1.1,1.038,29700,0.0000,1.0
2021-09-13,1.24,1.24,1.2,1.2,1.1324,4400,0.0000,1.0
2021-09-10,1.22,1.22,1.22,1.22,1.1513,0,0.0000,1.0
