timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-09-15,12.54,13.16,12.54,13.0,13.0,1360,0.0000,1.0
2021-09-14,13.86,13.86,12.54,12.54,12.54,90,0.0000,1.0
2021-09-13,13.2,13.2,13.2,13.2,13.2,927,0.0000,1.0
2021-09-09,13.87,15.3,13.87,13.89,13.89,1831,0.0000,1.0
2021-09-08,14.6,14.9,14.6,14.6,14.6,7452,0.0000,1.0
2021-09-07,14.6,14.7,14.6,14.6,14.6,9090,0.0000,1.0
2021-09-06,14.6,14.6,14.0,14.0,14.0,1220,0.0000,1.0
2021-09-03,13.26,13.91,13.26,13.91,13.91,3551,0.0000,1.0
2021-09-02,13.25,13.25,13.25,13.25,13.25,3300,0.0000,1.0
2021-09-01,12.62,12.62,12.62,12.62,12.62,418,0.0000,1.0
2021-08-31,12.02,12.02,12.02,12.02,12.02,45,0.0000,1.0
2021-08-30,11.44,11.45,11.44,11.45,11.45,503,0.0000,1.0
2021-08-27,10.94,10.94,10.94,10.94,10.94,150,0.0000,1.0
2021-08-26,11.51,12.6,11.51,11.51,11.51,178,0.0000,1.0
2021-08-25,13.0,13.0,12.11,12.11,12.11,16,0.0000,1.0
2021-08-24,11.55,12.74,11.55,12.74,12.74,55,0.0000,1.0
2021-08-23,11.64,12.15,11.06,12.15,12.15,213,0.0000,1.0
2021-08-20,12.86,12.86,11.64,11.64,11.64,347,0.0000,1.0
2021-08-18,13.49,13.49,12.25,12.25,12.25,2,0.0000,1.0
2021-08-17,12.83,12.85,12.83,12.85,12.85,1157,0.0000,1.0
2021-08-16,12.35,13.5,12.35,13.5,13.5,158,0.0000,1.0
2021-08-13,12.36,12.96,11.8,12.96,12.96,265,0.0000,1.0
2021-08-12,13.5,13.65,12.35,12.36,12.36,1644,0.0000,1.0
2021-08-11,11.85,13.0,11.85,13.0,13.0,1334,0.0000,1.0
2021-08-10,12.5,12.5,12.41,12.41,12.41,883,0.0000,1.0
2021-08-09,12.0,12.0,11.95,11.95,11.95,160,0.0000,1.0
2021-08-06,10.99,11.53,10.5,11.52,11.52,12,0.0000,1.0
2021-08-05,10.99,10.99,9.95,10.99,10.99,1550,0.0000,1.0
2021-08-04,9.98,10.47,9.98,10.47,10.47,649,0.0000,1.0
2021-08-03,10.5,10.5,9.98,9.98,9.98,115,0.0000,1.0
2021-08-02,10.5,10.5,10.5,10.5,10.5,19,0.0000,1.0
2021-07-29,10.95,10.95,10.95,10.95,10.95,50,0.0000,1.0
2021-07-28,11.52,11.52,11.52,11.52,11.52,597,0.0000,1.0
2021-07-23,12.12,12.12,12.12,12.12,12.12,2001,0.0000,1.0
2021-07-20,12.12,12.12,12.12,12.12,12.12,20,0.0000,1.0
2021-07-19,12.75,13.3,12.75,12.75,12.75,537,0.0000,1.0
2021-07-16,13.4,13.4,13.4,13.4,13.4,5,0.0000,1.0
2021-07-15,13.4,13.4,13.4,13.4,13.4,288,0.0000,1.0
2021-07-14,13.5,13.5,13.1,13.4,13.4,796,0.0000,1.0
2021-07-13,14.0,14.0,13.78,13.78,13.78,170,0.0000,1.0
2021-07-12,14.65,14.65,14.5,14.5,14.5,92,0.0000,1.0
2021-07-09,14.65,14.65,14.65,14.65,14.65,12,0.0000,1.0
2021-07-08,14.65,14.65,14.65,14.65,14.65,551,0.0000,1.0
2021-07-07,14.65,14.65,14.65,14.65,14.65,8,0.0000,1.0
2021-07-06,14.65,14.65,14.65,14.65,14.65,100,0.0000,1.0
2021-07-05,14.81,14.81,14.7,14.7,14.7,1750,0.0000,1.0
2021-07-02,14.1,14.11,14.0,14.11,14.11,340,0.0000,1.0
2021-07-01,13.4,13.44,13.4,13.44,13.44,122,0.0000,1.0
2021-06-30,12.8,13.44,12.8,12.8,12.8,11,0.0000,1.0
2021-06-29,12.8,12.8,12.8,12.8,12.8,96,0.0000,1.0
2021-06-28,12.8,12.8,12.8,12.8,12.8,141,0.0000,1.0
2021-06-25,14.7,14.7,13.3,13.3,13.3,446,0.0000,1.0
2021-06-24,14.0,14.0,14.0,14.0,14.0,355,0.0000,1.0
2021-06-23,14.0,14.0,14.0,14.0,14.0,64,0.0000,1.0
2021-06-22,14.16,14.16,14.0,14.0,14.0,650,0.0000,1.0
2021-06-21,12.85,13.49,12.85,13.49,13.49,456,0.0000,1.0
2021-06-18,13.44,13.44,12.85,12.85,12.85,353,0.0000,1.0
2021-06-17,13.55,13.55,12.8,12.8,12.8,3218,0.0000,1.0
2021-06-16,12.91,12.91,12.91,12.91,12.91,315,0.0000,1.0
2021-06-15,12.3,12.3,12.3,12.3,12.3,50,0.0000,1.0
2021-06-14,12.0,12.95,12.0,12.25,12.25,20665,0.0000,1.0
2021-06-11,11.8,12.39,11.8,12.39,12.39,3129,0.0000,1.0
2021-06-10,11.8,11.8,11.8,11.8,11.8,1297,0.0000,1.0
2021-06-08,11.8,11.8,11.8,11.8,11.8,2,0.0000,1.0
2021-06-07,12.5,12.5,12.0,12.0,12.0,105,0.0000,1.0
2021-06-04,12.81,12.81,12.5,12.5,12.5,222,0.0000,1.0
2021-06-03,12.8,12.81,12.8,12.81,12.81,519,0.0000,1.0
2021-06-02,12.8,12.8,12.8,12.8,12.8,1,0.0000,1.0
2021-05-31,13.44,13.44,13.44,13.44,13.44,7,0.0000,1.0
