timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-11-25,0.1,0.1,0.1,0.1,0.1,0,0.0000,1.0
2022-11-23,0.1,0.1,0.1,0.1,0.1,0,0.0000,1.0
2022-11-22,0.1,0.1,0.1,0.1,0.1,0,0.0000,1.0
2022-11-21,0.1,0.1,0.1,0.1,0.1,500,0.0000,1.0
2022-11-18,0.124175,0.124175,0.124175,0.124175,0.124175,0,0.0000,1.0
2022-11-17,0.1199,0.124175,0.1199,0.124175,0.124175,4000,0.0000,1.0
2022-11-16,0.1001,0.1001,0.1001,0.1001,0.1001,0,0.0000,1.0
2022-11-15,0.1003,0.1004,0.1,0.1001,0.1001,2601,0.0000,1.0
2022-11-14,0.1003,0.1003,0.1003,0.1003,0.1003,0,0.0000,1.0
2022-11-11,0.1003,0.1003,0.1003,0.1003,0.1003,0,0.0000,1.0
2022-11-10,0.1003,0.1003,0.1003,0.1003,0.1003,7,0.0000,1.0
2022-11-09,0.1003,0.1003,0.1003,0.1003,0.1003,0,0.0000,1.0
2022-11-08,0.1003,0.1003,0.1003,0.1003,0.1003,0,0.0000,1.0
2022-11-07,0.1001,0.1141,0.1001,0.1003,0.1003,3447,0.0000,1.0
2022-11-04,0.15,0.15,0.1042,0.1141,0.1141,9406,0.0000,1.0
2022-11-03,0.16,0.16,0.1499,0.1499,0.1499,10200,0.0000,1.0
2022-11-02,0.179899,0.179899,0.179899,0.179899,0.179899,0,0.0000,1.0
2022-11-01,0.179899,0.179899,0.179899,0.179899,0.179899,0,0.0000,1.0
2022-10-31,0.179899,0.179899,0.179899,0.179899,0.179899,0,0.0000,1.0
2022-10-28,0.179899,0.179899,0.179899,0.179899,0.179899,0,0.0000,1.0
2022-10-27,0.179899,0.179899,0.179899,0.179899,0.179899,0,0.0000,1.0
2022-10-26,0.18,0.18,0.179899,0.179899,0.179899,350,0.0000,1.0
2022-10-25,0.1709,0.1709,0.1709,0.1709,0.1709,0,0.0000,1.0
2022-10-24,0.1709,0.1709,0.1709,0.1709,0.1709,80,0.0000,1.0
2022-10-21,0.1709,0.1709,0.1709,0.1709,0.1709,795,0.0000,1.0
2022-10-20,0.171,0.171,0.171,0.171,0.171,0,0.0000,1.0
2022-10-19,0.1679,0.1825,0.15,0.171,0.171,7155,0.0000,1.0
2022-10-18,0.189,0.189,0.1799,0.1799,0.1799,1610,0.0000,1.0
2022-10-17,0.19,0.19,0.19,0.19,0.19,23,0.0000,1.0
2022-10-14,0.2481,0.2597,0.150098,0.19,0.19,4542,0.0000,1.0
2022-10-13,0.16,0.214,0.16,0.1897,0.1897,9462,0.0000,1.0
2022-10-12,0.1697,0.1813,0.1516,0.1516,0.1516,4588,0.0000,1.0
2022-10-11,0.19,0.19,0.19,0.19,0.19,106,0.0000,1.0
2022-10-10,0.1901,0.1901,0.1901,0.1901,0.1901,115,0.0000,1.0
2022-10-07,0.1801,0.2386,0.1683,0.2386,0.2386,1796,0.0000,1.0
2022-10-06,0.2438,0.2737,0.2299,0.2463,0.2463,7157,0.0000,1.0
2022-10-05,0.2572,0.2893,0.1601,0.2279,0.2279,9641,0.0000,1.0
2022-10-04,0.2316,0.234,0.1561,0.2219,0.2219,27478,0.0000,1.0
2022-10-03,0.2555,0.3301,0.2555,0.2793,0.2793,4201,0.0000,1.0
