timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-12-16,2570.0,2619.0,2558.1001,2565.1001,2565.1001,169510,0.0000,1.0
2022-12-15,2609.5,2614.8999,2571.0,2578.75,2578.75,95215,0.0000,1.0
2022-12-14,2631.2,2639.5,2611.0,2614.8999,2614.8999,42452,0.0000,1.0
2022-12-13,2617.0,2633.2,2606.75,2624.2,2624.2,65370,0.0000,1.0
2022-12-12,2590.0,2623.0,2585.0,2612.25,2612.25,117691,0.0000,1.0
2022-12-09,2648.8999,2660.6001,2602.1499,2609.1001,2609.1001,155892,0.0000,1.0
2022-12-08,2665.5,2665.5,2640.05,2649.5,2649.5,93535,0.0000,1.0
2022-12-07,2686.8,2694.3501,2643.0,2649.8999,2649.8999,116129,0.0000,1.0
2022-12-06,2660.0,2697.0,2660.0,2688.25,2688.25,197739,0.0000,1.0
2022-12-05,2719.95,2719.95,2678.3501,2682.8501,2682.8501,208698,0.0000,1.0
2022-12-02,2726.25,2747.6499,2701.0,2722.6499,2722.6499,114503,0.0000,1.0
2022-12-01,2736.0,2754.7,2716.0,2722.95,2722.95,245387,0.0000,1.0
2022-11-30,2715.0,2743.6001,2699.1001,2732.3999,2732.3999,116521,0.0000,1.0
2022-11-29,2704.1001,2730.5,2693.3999,2711.05,2711.05,225659,0.0000,1.0
2022-11-28,2601.3501,2721.6001,2585.0,2708.05,2708.05,358911,0.0000,1.0
2022-11-25,2583.05,2624.1499,2581.3501,2617.05,2617.05,228490,0.0000,1.0
2022-11-24,2566.0,2592.0,2548.3501,2582.55,2582.55,101023,0.0000,1.0
2022-11-23,2579.0,2579.0,2552.1499,2556.45,2556.45,188170,0.0000,1.0
2022-11-22,2544.25,2568.0,2536.8999,2564.3,2564.3,201826,0.0000,1.0
2022-11-21,2585.0,2589.3,2543.0,2550.05,2550.05,104254,0.0000,1.0
2022-11-18,2606.0,2608.8501,2572.0,2597.55,2597.55,138143,0.0000,1.0
2022-11-17,2586.0,2613.0,2581.3501,2601.3,2601.3,181514,0.0000,1.0
