timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-08-30,160.1,161.55,158.0,160.95,160.95,628503,0.0000,1.0
2022-08-29,153.0,159.3,153.0,158.05,158.05,645956,0.0000,1.0
2022-08-26,162.0,162.35,159.0,159.45,159.45,262394,0.0000,1.0
2022-08-25,162.0,162.5,158.6,159.0,159.0,344234,0.0000,1.0
2022-08-24,158.85,161.2,157.5,159.7,159.7,597971,0.0000,1.0
2022-08-23,155.3,159.25,155.05,157.9,157.9,800188,0.0000,1.0
2022-08-22,163.0,163.05,156.6,157.1,157.1,1723032,0.0000,1.0
2022-08-19,164.25,169.8,163.1,163.75,163.75,2339197,0.0000,1.0
2022-08-18,173.5,174.55,162.55,166.35,166.35,1238833,0.0000,1.0
2022-08-17,173.75,175.85,172.25,172.5,172.5,1246396,0.0000,1.0
2022-08-16,167.0,173.35,164.45,171.85,171.85,604655,0.0000,1.0
2022-08-12,163.85,167.4,163.25,165.1,165.1,640871,0.0000,1.0
2022-08-11,166.5,166.8,163.4,163.85,163.85,448058,1.0000,1.0
2022-08-10,166.85,166.85,163.5,165.0,164.0,435817,0.0000,1.0
2022-08-08,165.5,166.5,165.0,165.95,164.9442,249697,0.0000,1.0
2022-08-05,164.05,168.45,163.55,165.45,164.4473,381196,0.0000,1.0
2022-08-04,167.0,167.8,161.3,163.25,162.2606,412331,0.0000,1.0
2022-08-03,166.2,168.5,164.45,166.3,165.2921,369445,0.0000,1.0
2022-08-02,167.6,171.4,164.9,166.15,165.143,1428832,0.0000,1.0
2022-08-01,160.8,167.6,158.85,166.85,165.8388,1688115,0.0000,1.0
2022-07-29,155.3,160.5,155.3,159.65,158.6824,1091260,0.0000,1.0
2022-07-28,156.0,156.5,153.85,154.95,154.0109,578241,0.0000,1.0
2022-07-27,153.95,155.35,150.75,154.8,153.8618,359328,0.0000,1.0
2022-07-26,156.4,160.4,152.85,153.95,153.017,1159407,0.0000,1.0
2022-07-25,161.95,161.95,157.1,158.55,157.5891,758500,0.0000,1.0
2022-07-22,163.8,164.65,160.5,161.0,160.0242,610794,0.0000,1.0
2022-07-21,164.6,166.15,163.0,163.55,162.5588,503645,0.0000,1.0
2022-07-20,168.6,168.6,164.0,164.55,163.5527,632123,0.0000,1.0
2022-07-19,166.5,166.5,163.5,165.35,164.3479,237668,0.0000,1.0
2022-07-18,164.85,167.95,163.45,166.5,165.4909,241913,0.0000,1.0
2022-07-15,162.6,163.6,161.25,163.05,162.0618,320100,0.0000,1.0
2022-07-14,163.55,164.9,160.8,162.2,161.217,301042,0.0000,1.0
2022-07-13,163.5,165.35,162.85,163.55,162.5588,179854,0.0000,1.0
2022-07-12,163.4,167.25,162.0,162.9,161.9127,674711,0.0000,1.0
2022-07-11,164.1,164.35,161.65,163.45,162.4594,192268,0.0000,1.0
2022-07-08,164.9,164.95,160.3,163.65,162.6582,301573,0.0000,1.0
2022-07-07,161.2,164.1,160.2,163.65,162.6582,983085,0.0000,1.0
2022-07-06,155.0,160.4,152.5,159.75,158.7818,1081559,0.0000,1.0
2022-07-05,160.0,162.35,153.55,154.65,153.7127,775778,0.0000,1.0
2022-07-04,160.8,161.6,158.0,158.75,157.7879,168386,0.0000,1.0
2022-07-01,158.0,161.1,157.0,159.65,158.6824,286871,0.0000,1.0
2022-06-30,161.55,162.4,158.05,158.55,157.5891,348887,0.0000,1.0
2022-06-29,166.0,166.0,159.7,161.15,160.1733,487733,0.0000,1.0
2022-06-28,174.95,174.95,166.1,167.1,166.0873,5442150,0.0000,1.0
2022-06-27,177.0,177.2,174.55,174.95,173.8897,189411,0.0000,1.0
2022-06-24,172.7,174.65,170.75,174.05,172.9952,300942,0.0000,1.0
2022-06-23,171.75,172.25,168.25,171.0,169.9636,174680,0.0000,1.0
2022-06-22,172.75,173.8,168.25,169.45,168.423,330920,0.0000,1.0
2022-06-21,171.0,175.0,169.65,174.05,172.9952,413670,0.0000,1.0
2022-06-20,173.0,174.5,165.1,168.9,167.8764,293853,0.0000,1.0
2022-06-17,167.75,174.3,166.55,172.65,171.6036,752263,0.0000,1.0
2022-06-16,179.0,179.0,167.65,168.7,167.6776,308490,0.0000,1.0
2022-06-15,176.0,178.1,174.0,174.75,173.6909,371461,0.0000,1.0
2022-06-14,176.05,179.95,175.2,175.7,174.6352,531805,0.0000,1.0
2022-06-13,178.0,180.3,175.15,177.35,176.2752,717656,0.0000,1.0
2022-06-10,183.3,184.1,180.5,182.2,181.0958,224593,0.0000,1.0
2022-06-09,175.7,185.5,175.0,184.75,183.6303,1700309,0.0000,1.0
2022-06-08,179.8,179.8,175.35,175.95,174.8836,422309,0.0000,1.0
2022-06-07,176.35,181.0,175.05,178.0,176.9212,701634,0.0000,1.0
2022-06-06,181.5,182.8,172.25,175.3,174.2376,1154738,0.0000,1.0
2022-06-03,190.05,190.3,181.75,182.35,181.2448,673710,0.0000,1.0
2022-06-02,191.5,191.5,187.05,188.15,187.0097,435057,0.0000,1.0
2022-06-01,194.45,195.85,189.15,190.65,189.4945,255040,0.0000,1.0
2022-05-31,193.4,197.5,190.7,194.6,193.4206,294241,0.0000,1.0
2022-05-30,187.0,193.7,185.5,192.2,191.0352,576406,0.0000,1.0
2022-05-27,182.05,187.0,182.05,184.05,182.9345,359294,0.0000,1.0
2022-05-26,186.35,186.6,177.35,180.25,179.1576,334347,0.0000,1.0
2022-05-25,192.15,193.1,182.75,185.2,184.0776,217925,0.0000,1.0
2022-05-24,195.0,196.2,191.4,191.85,190.6873,315994,0.0000,1.0
2022-05-23,195.7,198.2,192.25,193.9,192.7248,540343,0.0000,1.0
2022-05-20,198.7,198.7,193.0,194.1,192.9236,210552,0.0000,1.0
2022-05-19,187.5,195.3,187.5,194.25,193.0727,783432,0.0000,1.0
2022-05-18,197.4,198.65,193.8,195.0,193.8182,607125,0.0000,1.0
2022-05-17,189.65,196.0,188.95,195.3,194.1164,688448,0.0000,1.0
2022-05-16,189.9,190.5,185.3,187.6,186.463,278935,0.0000,1.0
2022-05-13,187.0,193.0,186.0,186.8,185.6679,929534,0.0000,1.0
2022-05-12,190.0,190.2,181.9,183.45,182.3382,1374740,0.0000,1.0
2022-05-11,197.5,199.1,186.15,191.75,190.5879,1601570,0.0000,1.0
2022-05-10,203.35,206.0,195.6,197.35,196.1539,875903,0.0000,1.0
2022-05-09,200.0,206.5,195.35,204.4,203.1612,1142683,0.0000,1.0
2022-05-06,196.6,203.45,193.5,200.75,199.5333,1274170,0.0000,1.0
2022-05-05,207.8,207.8,198.1,200.0,198.7879,915411,0.0000,1.0
2022-05-04,212.85,212.85,202.15,203.1,201.8691,1701880,0.0000,1.0
2022-05-02,214.9,214.9,208.3,210.35,209.0752,279570,0.0000,1.0
2022-04-29,216.0,217.25,211.15,214.5,213.2,585183,0.0000,1.0
2022-04-28,224.25,224.25,211.4,214.55,213.2497,2016056,0.0000,1.0
2022-04-27,226.8,229.95,218.15,219.4,218.0703,1799110,0.0000,1.0
2022-04-26,223.0,227.5,221.5,226.05,224.68,1132184,0.0000,1.0
2022-04-25,225.0,227.8,217.3,218.6,217.2752,1170417,0.0000,1.0
2022-04-22,234.2,235.1,229.35,230.3,228.9042,233565,0.0000,1.0
2022-04-21,234.4,237.2,233.5,234.1,232.6812,298318,0.0000,1.0
2022-04-20,230.0,234.4,228.05,231.95,230.5442,547886,0.0000,1.0
2022-04-19,234.1,236.1,225.15,228.85,227.463,250355,0.0000,1.0
2022-04-18,235.0,235.35,226.55,230.95,229.5503,720579,0.0000,1.0
2022-04-13,237.0,238.7,235.0,235.6,234.1721,211000,0.0000,1.0
2022-04-12,236.3,237.85,231.2,234.6,233.1782,647559,0.0000,1.0
2022-04-11,241.55,245.45,235.3,236.0,234.5697,604948,0.0000,1.0
2022-04-08,240.5,243.4,239.45,241.05,239.5891,249051,0.0000,1.0
2022-04-07,248.0,251.5,236.75,238.45,237.0048,570340,0.0000,1.0
2022-04-06,246.6,250.0,243.3,246.3,244.8073,598568,0.0000,1.0
2022-04-05,242.35,247.65,241.0,245.35,243.863,556275,0.0000,1.0
2022-04-04,232.4,241.4,230.9,238.9,237.4521,573778,0.0000,1.0
2022-04-01,224.45,231.75,222.4,230.9,229.5006,283696,0.0000,1.0
2022-03-31,226.0,226.45,223.35,224.45,223.0897,598226,0.0000,1.0
2022-03-30,232.5,232.5,223.2,224.6,223.2388,229152,0.0000,1.0
2022-03-29,232.85,232.85,224.55,225.3,223.9345,311102,0.0000,1.0
2022-03-28,230.95,232.2,224.15,230.3,228.9042,335347,0.0000,1.0
2022-03-25,235.0,235.95,227.05,228.2,226.817,496691,0.0000,1.0
2022-03-24,228.7,234.4,226.95,233.6,232.1842,875453,0.0000,1.0
2022-03-23,223.05,232.1,223.05,228.8,227.4133,1731883,0.0000,1.0
2022-03-22,221.0,222.5,218.35,221.95,220.6048,495691,0.0000,1.0
2022-03-21,224.0,225.65,220.0,221.05,219.7103,654086,0.0000,1.0
2022-03-17,225.95,226.15,222.35,223.15,221.7976,580696,0.0000,1.0
2022-03-16,221.5,225.45,220.3,222.8,221.4497,442473,0.0000,1.0
2022-03-15,221.0,222.5,215.0,217.7,216.3806,374715,0.0000,1.0
2022-03-14,225.8,225.8,217.3,219.25,217.9212,340335,0.0000,1.0
2022-03-11,222.1,229.15,220.85,225.1,223.7358,800134,0.0000,1.0
2022-03-10,229.4,231.0,223.05,224.6,223.2388,1054260,0.0000,1.0
2022-03-09,218.75,224.0,215.5,222.9,221.5491,1075078,0.0000,1.0
2022-03-08,207.5,217.3,205.0,214.2,212.9018,759003,0.0000,1.0
2022-03-07,205.55,209.85,201.55,207.8,206.5406,604934,0.0000,1.0
2022-03-04,213.3,215.45,208.9,211.05,209.7709,921532,0.0000,1.0
2022-03-03,219.0,219.0,212.1,213.75,212.4545,798136,0.0000,1.0
2022-03-02,205.0,215.25,202.55,214.1,212.8024,662323,0.0000,1.0
2022-02-28,204.4,206.95,199.0,205.8,204.5527,428925,0.0000,1.0
2022-02-25,199.0,207.8,199.0,204.1,202.863,1022829,0.0000,1.0
2022-02-24,201.4,203.85,192.0,193.45,192.2776,1164471,0.0000,1.0
2022-02-23,207.05,211.0,206.8,208.75,207.4848,437060,0.0000,1.0
2022-02-22,200.0,207.15,200.0,204.9,203.6582,1504177,0.0000,1.0
2022-02-21,216.7,216.8,209.25,210.2,208.9261,409994,0.0000,1.0
2022-02-18,215.0,221.3,215.0,217.5,216.1818,983859,0.0000,1.0
2022-02-17,221.0,221.45,216.1,217.05,215.7345,317391,0.0000,1.0
2022-02-16,223.9,224.0,217.7,219.25,217.9212,934453,0.0000,1.0
2022-02-15,213.0,222.9,208.85,221.25,219.9091,2411826,0.0000,1.0
2022-02-14,213.7,217.5,210.0,210.8,209.5224,718742,0.0000,1.0
2022-02-11,222.3,224.8,218.1,219.3,217.9709,1489552,0.0000,1.0
2022-02-10,223.95,227.25,221.5,225.35,223.9842,783494,0.0000,1.0
2022-02-09,224.4,224.85,217.6,221.95,220.6048,1535323,0.0000,1.0
2022-02-08,226.1,227.6,215.7,223.1,221.7479,2275433,0.0000,1.0
2022-02-07,232.8,233.4,224.1,226.05,224.68,524754,0.0000,1.0
2022-02-04,236.2,236.95,232.1,232.8,231.3891,783644,0.0000,1.0
2022-02-03,240.0,240.9,235.1,235.7,234.2715,605345,1.0000,1.0
2022-02-02,235.0,243.25,234.75,239.75,237.303,568791,0.0000,1.0
2022-02-01,238.8,238.8,229.4,233.7,231.3148,2412220,0.0000,1.0
2022-01-31,239.0,239.0,234.0,235.55,233.1459,896121,0.0000,1.0
2022-01-28,230.5,238.0,230.5,232.6,230.226,586784,0.0000,1.0
2022-01-27,236.5,238.0,225.5,230.3,227.9495,2099865,0.0000,1.0
2022-01-25,240.0,245.5,232.0,238.85,236.4122,1731871,0.0000,1.0
2022-01-24,251.6,252.3,236.25,240.25,237.7979,1044799,0.0000,1.0
2022-01-21,257.8,257.8,250.0,251.6,249.0321,1147543,0.0000,1.0
2022-01-20,261.3,261.7,256.15,259.95,257.2969,903913,0.0000,1.0
2022-01-19,252.9,262.6,251.0,260.05,257.3958,725725,0.0000,1.0
2022-01-18,267.95,268.3,250.0,252.9,250.3188,1485440,0.0000,1.0
2022-01-17,269.2,269.5,264.3,266.05,263.3346,529438,0.0000,1.0
2022-01-14,265.0,269.9,260.6,266.8,264.0769,1293089,0.0000,1.0
2022-01-13,260.05,271.95,259.55,266.05,263.3346,2217069,0.0000,1.0
2022-01-12,262.0,262.0,258.2,259.75,257.0989,200384,0.0000,1.0
2022-01-11,259.1,262.8,257.5,259.05,256.406,673545,0.0000,1.0
2022-01-10,261.2,263.75,259.05,260.8,258.1382,920162,0.0000,1.0
2022-01-07,263.6,264.95,258.1,261.1,258.4351,340709,0.0000,1.0
2022-01-06,258.0,262.6,255.3,261.0,258.3361,279840,0.0000,1.0
2022-01-05,261.65,263.6,258.75,260.6,257.9402,894779,0.0000,1.0
2022-01-04,259.15,264.6,258.0,261.65,258.9795,640475,0.0000,1.0
2022-01-03,252.8,259.55,252.75,258.1,255.4657,959981,0.0000,1.0
2021-12-31,248.0,254.0,248.0,252.8,250.2198,749883,0.0000,1.0
2021-12-30,252.45,252.45,247.0,247.8,245.2709,280577,0.0000,1.0
2021-12-29,255.95,255.95,250.6,252.7,250.1209,309378,0.0000,1.0
2021-12-28,255.0,257.5,253.8,255.15,252.5459,448210,0.0000,1.0
2021-12-27,251.0,254.35,246.15,252.65,250.0714,916014,0.0000,1.0
2021-12-24,257.35,258.4,250.0,250.8,248.2403,420170,0.0000,1.0
2021-12-23,257.4,259.15,254.1,255.4,252.7933,397181,0.0000,1.0
2021-12-22,248.65,255.0,245.15,253.95,251.3581,1388934,0.0000,1.0
2021-12-21,242.15,249.3,242.0,244.65,242.153,1333089,0.0000,1.0
2021-12-20,250.0,250.65,235.15,238.6,236.1648,2793182,0.0000,1.0
2021-12-17,265.0,265.0,255.0,256.15,253.5356,695567,0.0000,1.0
2021-12-16,265.9,267.35,256.0,265.85,263.1366,2303047,0.0000,1.0
2021-12-15,280.55,281.0,260.55,261.65,258.9795,1352309,0.0000,1.0
2021-12-14,281.45,285.0,276.75,278.85,276.004,822010,0.0000,1.0
2021-12-13,298.0,301.25,280.1,284.85,281.9427,2656855,0.0000,1.0
2021-12-10,270.4,304.05,270.0,295.25,292.2366,4655582,0.0000,1.0
